"user_id","photo_id","created_at"
19,8,2019-11-13 16:02:31.0
19,9,2019-11-13 16:02:31.0
19,10,2019-11-13 16:02:31.0
19,13,2019-11-13 16:02:31.0
19,14,2019-11-13 16:02:31.0
19,15,2019-11-13 16:02:31.0
19,24,2019-11-13 16:02:31.0
19,25,2019-11-13 16:02:31.0
19,27,2019-11-13 16:02:31.0
19,28,2019-11-13 16:02:31.0
19,32,2019-11-13 16:02:31.0
19,38,2019-11-13 16:02:31.0
19,41,2019-11-13 16:02:31.0
19,50,2019-11-13 16:02:31.0
19,55,2019-11-13 16:02:31.0
19,57,2019-11-13 16:02:31.0
19,58,2019-11-13 16:02:31.0
19,59,2019-11-13 16:02:31.0
19,61,2019-11-13 16:02:31.0
19,71,2019-11-13 16:02:31.0
19,80,2019-11-13 16:02:31.0
19,82,2019-11-13 16:02:31.0
19,83,2019-11-13 16:02:31.0
19,84,2019-11-13 16:02:31.0
19,85,2019-11-13 16:02:31.0
19,86,2019-11-13 16:02:31.0
19,87,2019-11-13 16:02:31.0
19,89,2019-11-13 16:02:31.0
19,97,2019-11-13 16:02:31.0
19,101,2019-11-13 16:02:31.0
19,103,2019-11-13 16:02:31.0
19,104,2019-11-13 16:02:31.0
19,105,2019-11-13 16:02:31.0
19,113,2019-11-13 16:02:31.0
19,114,2019-11-13 16:02:31.0
19,118,2019-11-13 16:02:31.0
19,119,2019-11-13 16:02:31.0
19,121,2019-11-13 16:02:31.0
19,123,2019-11-13 16:02:31.0
19,125,2019-11-13 16:02:31.0
19,126,2019-11-13 16:02:31.0
19,130,2019-11-13 16:02:31.0
19,133,2019-11-13 16:02:31.0
19,136,2019-11-13 16:02:31.0
19,142,2019-11-13 16:02:31.0
19,146,2019-11-13 16:02:31.0
19,148,2019-11-13 16:02:31.0
19,149,2019-11-13 16:02:31.0
19,150,2019-11-13 16:02:31.0
19,151,2019-11-13 16:02:31.0
19,153,2019-11-13 16:02:31.0
19,157,2019-11-13 16:02:31.0
19,160,2019-11-13 16:02:31.0
19,162,2019-11-13 16:02:31.0
19,165,2019-11-13 16:02:31.0
19,166,2019-11-13 16:02:31.0
19,169,2019-11-13 16:02:31.0
19,175,2019-11-13 16:02:31.0
19,178,2019-11-13 16:02:31.0
19,180,2019-11-13 16:02:31.0
19,181,2019-11-13 16:02:31.0
19,182,2019-11-13 16:02:31.0
19,184,2019-11-13 16:02:31.0
19,186,2019-11-13 16:02:31.0
19,188,2019-11-13 16:02:31.0
19,189,2019-11-13 16:02:31.0
19,191,2019-11-13 16:02:31.0
19,197,2019-11-13 16:02:31.0
19,200,2019-11-13 16:02:31.0
19,204,2019-11-13 16:02:31.0
19,205,2019-11-13 16:02:31.0
19,206,2019-11-13 16:02:31.0
19,207,2019-11-13 16:02:31.0
19,212,2019-11-13 16:02:31.0
19,213,2019-11-13 16:02:31.0
19,215,2019-11-13 16:02:31.0
19,217,2019-11-13 16:02:31.0
19,232,2019-11-13 16:02:31.0
19,235,2019-11-13 16:02:31.0
19,241,2019-11-13 16:02:31.0
19,242,2019-11-13 16:02:31.0
19,244,2019-11-13 16:02:31.0
19,251,2019-11-13 16:02:31.0
19,252,2019-11-13 16:02:31.0
19,255,2019-11-13 16:02:31.0
19,256,2019-11-13 16:02:31.0
20,3,2019-11-13 16:02:31.0
20,4,2019-11-13 16:02:31.0
20,10,2019-11-13 16:02:31.0
20,11,2019-11-13 16:02:31.0
20,12,2019-11-13 16:02:31.0
20,13,2019-11-13 16:02:31.0
20,15,2019-11-13 16:02:31.0
20,16,2019-11-13 16:02:31.0
20,19,2019-11-13 16:02:31.0
20,20,2019-11-13 16:02:31.0
20,21,2019-11-13 16:02:31.0
20,27,2019-11-13 16:02:31.0
20,28,2019-11-13 16:02:31.0
20,35,2019-11-13 16:02:31.0
20,42,2019-11-13 16:02:31.0
20,45,2019-11-13 16:02:31.0
20,47,2019-11-13 16:02:31.0
20,48,2019-11-13 16:02:31.0
20,53,2019-11-13 16:02:31.0
20,56,2019-11-13 16:02:31.0
20,57,2019-11-13 16:02:31.0
20,59,2019-11-13 16:02:31.0
20,63,2019-11-13 16:02:31.0
20,64,2019-11-13 16:02:31.0
20,66,2019-11-13 16:02:31.0
20,67,2019-11-13 16:02:31.0
20,71,2019-11-13 16:02:31.0
20,76,2019-11-13 16:02:31.0
20,86,2019-11-13 16:02:31.0
20,97,2019-11-13 16:02:31.0
20,99,2019-11-13 16:02:31.0
20,102,2019-11-13 16:02:31.0
20,112,2019-11-13 16:02:31.0
20,113,2019-11-13 16:02:31.0
20,114,2019-11-13 16:02:31.0
20,115,2019-11-13 16:02:31.0
20,119,2019-11-13 16:02:31.0
20,123,2019-11-13 16:02:31.0
20,125,2019-11-13 16:02:31.0
20,127,2019-11-13 16:02:31.0
20,131,2019-11-13 16:02:31.0
20,134,2019-11-13 16:02:31.0
20,137,2019-11-13 16:02:31.0
20,140,2019-11-13 16:02:31.0
20,142,2019-11-13 16:02:31.0
20,143,2019-11-13 16:02:31.0
20,144,2019-11-13 16:02:31.0
20,145,2019-11-13 16:02:31.0
20,146,2019-11-13 16:02:31.0
20,147,2019-11-13 16:02:31.0
20,149,2019-11-13 16:02:31.0
20,152,2019-11-13 16:02:31.0
20,153,2019-11-13 16:02:31.0
20,154,2019-11-13 16:02:31.0
20,157,2019-11-13 16:02:31.0
20,159,2019-11-13 16:02:31.0
20,162,2019-11-13 16:02:31.0
20,163,2019-11-13 16:02:31.0
20,165,2019-11-13 16:02:31.0
20,168,2019-11-13 16:02:31.0
20,171,2019-11-13 16:02:31.0
20,173,2019-11-13 16:02:31.0
20,176,2019-11-13 16:02:31.0
20,181,2019-11-13 16:02:31.0
20,190,2019-11-13 16:02:31.0
20,194,2019-11-13 16:02:31.0
20,203,2019-11-13 16:02:31.0
20,205,2019-11-13 16:02:31.0
20,206,2019-11-13 16:02:31.0
20,208,2019-11-13 16:02:31.0
20,209,2019-11-13 16:02:31.0
20,212,2019-11-13 16:02:31.0
20,213,2019-11-13 16:02:31.0
20,219,2019-11-13 16:02:31.0
20,224,2019-11-13 16:02:31.0
20,229,2019-11-13 16:02:31.0
20,230,2019-11-13 16:02:31.0
20,237,2019-11-13 16:02:31.0
20,239,2019-11-13 16:02:31.0
20,240,2019-11-13 16:02:31.0
20,242,2019-11-13 16:02:31.0
20,244,2019-11-13 16:02:31.0
20,245,2019-11-13 16:02:31.0
20,247,2019-11-13 16:02:31.0
20,249,2019-11-13 16:02:31.0
20,256,2019-11-13 16:02:31.0
20,257,2019-11-13 16:02:31.0
21,1,2019-11-13 16:02:31.0
21,2,2019-11-13 16:02:31.0
21,3,2019-11-13 16:02:31.0
21,4,2019-11-13 16:02:31.0
21,5,2019-11-13 16:02:31.0
21,6,2019-11-13 16:02:31.0
21,7,2019-11-13 16:02:31.0
21,8,2019-11-13 16:02:31.0
21,9,2019-11-13 16:02:31.0
21,10,2019-11-13 16:02:31.0
21,11,2019-11-13 16:02:31.0
21,12,2019-11-13 16:02:31.0
21,13,2019-11-13 16:02:31.0
21,14,2019-11-13 16:02:31.0
21,15,2019-11-13 16:02:31.0
21,16,2019-11-13 16:02:31.0
21,17,2019-11-13 16:02:31.0
21,18,2019-11-13 16:02:31.0
21,19,2019-11-13 16:02:31.0
21,20,2019-11-13 16:02:31.0
21,21,2019-11-13 16:02:31.0
21,22,2019-11-13 16:02:31.0
21,23,2019-11-13 16:02:31.0
21,24,2019-11-13 16:02:31.0
21,25,2019-11-13 16:02:31.0
21,26,2019-11-13 16:02:31.0
21,27,2019-11-13 16:02:31.0
21,28,2019-11-13 16:02:31.0
21,29,2019-11-13 16:02:31.0
21,30,2019-11-13 16:02:31.0
21,31,2019-11-13 16:02:31.0
21,32,2019-11-13 16:02:31.0
21,33,2019-11-13 16:02:31.0
21,34,2019-11-13 16:02:31.0
21,35,2019-11-13 16:02:31.0
21,36,2019-11-13 16:02:31.0
21,37,2019-11-13 16:02:31.0
21,38,2019-11-13 16:02:31.0
21,39,2019-11-13 16:02:31.0
21,40,2019-11-13 16:02:31.0
21,41,2019-11-13 16:02:31.0
21,42,2019-11-13 16:02:31.0
21,43,2019-11-13 16:02:31.0
21,44,2019-11-13 16:02:31.0
21,45,2019-11-13 16:02:31.0
21,46,2019-11-13 16:02:31.0
21,47,2019-11-13 16:02:31.0
21,48,2019-11-13 16:02:31.0
21,49,2019-11-13 16:02:31.0
21,50,2019-11-13 16:02:31.0
21,51,2019-11-13 16:02:31.0
21,52,2019-11-13 16:02:31.0
21,53,2019-11-13 16:02:31.0
21,54,2019-11-13 16:02:31.0
21,55,2019-11-13 16:02:31.0
21,56,2019-11-13 16:02:31.0
21,57,2019-11-13 16:02:31.0
21,58,2019-11-13 16:02:31.0
21,59,2019-11-13 16:02:31.0
21,60,2019-11-13 16:02:31.0
21,61,2019-11-13 16:02:31.0
21,62,2019-11-13 16:02:31.0
21,63,2019-11-13 16:02:31.0
21,64,2019-11-13 16:02:31.0
21,65,2019-11-13 16:02:31.0
21,66,2019-11-13 16:02:31.0
21,67,2019-11-13 16:02:31.0
21,68,2019-11-13 16:02:31.0
21,69,2019-11-13 16:02:31.0
21,70,2019-11-13 16:02:31.0
21,71,2019-11-13 16:02:31.0
21,72,2019-11-13 16:02:31.0
21,73,2019-11-13 16:02:31.0
21,74,2019-11-13 16:02:31.0
21,75,2019-11-13 16:02:31.0
21,76,2019-11-13 16:02:31.0
21,77,2019-11-13 16:02:31.0
21,78,2019-11-13 16:02:31.0
21,79,2019-11-13 16:02:31.0
21,80,2019-11-13 16:02:31.0
21,81,2019-11-13 16:02:31.0
21,82,2019-11-13 16:02:31.0
21,83,2019-11-13 16:02:31.0
21,84,2019-11-13 16:02:31.0
21,85,2019-11-13 16:02:31.0
21,86,2019-11-13 16:02:31.0
21,87,2019-11-13 16:02:31.0
21,88,2019-11-13 16:02:31.0
21,89,2019-11-13 16:02:31.0
21,90,2019-11-13 16:02:31.0
21,91,2019-11-13 16:02:31.0
21,92,2019-11-13 16:02:31.0
21,93,2019-11-13 16:02:31.0
21,94,2019-11-13 16:02:31.0
21,95,2019-11-13 16:02:31.0
21,96,2019-11-13 16:02:31.0
21,97,2019-11-13 16:02:31.0
21,98,2019-11-13 16:02:31.0
21,99,2019-11-13 16:02:31.0
21,100,2019-11-13 16:02:31.0
21,101,2019-11-13 16:02:31.0
21,102,2019-11-13 16:02:31.0
21,103,2019-11-13 16:02:31.0
21,104,2019-11-13 16:02:31.0
21,105,2019-11-13 16:02:31.0
21,106,2019-11-13 16:02:31.0
21,107,2019-11-13 16:02:31.0
21,108,2019-11-13 16:02:31.0
21,109,2019-11-13 16:02:31.0
21,110,2019-11-13 16:02:31.0
21,111,2019-11-13 16:02:31.0
21,112,2019-11-13 16:02:31.0
21,113,2019-11-13 16:02:31.0
21,114,2019-11-13 16:02:31.0
21,115,2019-11-13 16:02:31.0
21,116,2019-11-13 16:02:31.0
21,117,2019-11-13 16:02:31.0
21,118,2019-11-13 16:02:31.0
21,119,2019-11-13 16:02:31.0
21,120,2019-11-13 16:02:31.0
21,121,2019-11-13 16:02:31.0
21,122,2019-11-13 16:02:31.0
21,123,2019-11-13 16:02:31.0
21,124,2019-11-13 16:02:31.0
21,125,2019-11-13 16:02:31.0
21,126,2019-11-13 16:02:31.0
21,127,2019-11-13 16:02:31.0
21,128,2019-11-13 16:02:31.0
21,129,2019-11-13 16:02:31.0
21,130,2019-11-13 16:02:31.0
21,131,2019-11-13 16:02:31.0
21,132,2019-11-13 16:02:31.0
21,133,2019-11-13 16:02:31.0
21,134,2019-11-13 16:02:31.0
21,135,2019-11-13 16:02:31.0
21,136,2019-11-13 16:02:31.0
21,137,2019-11-13 16:02:31.0
21,138,2019-11-13 16:02:31.0
21,139,2019-11-13 16:02:31.0
21,140,2019-11-13 16:02:31.0
21,141,2019-11-13 16:02:31.0
21,142,2019-11-13 16:02:31.0
21,143,2019-11-13 16:02:31.0
21,144,2019-11-13 16:02:31.0
21,145,2019-11-13 16:02:31.0
21,146,2019-11-13 16:02:31.0
21,147,2019-11-13 16:02:31.0
21,148,2019-11-13 16:02:31.0
21,149,2019-11-13 16:02:31.0
21,150,2019-11-13 16:02:31.0
21,151,2019-11-13 16:02:31.0
21,152,2019-11-13 16:02:31.0
21,153,2019-11-13 16:02:31.0
21,154,2019-11-13 16:02:31.0
21,155,2019-11-13 16:02:31.0
21,156,2019-11-13 16:02:31.0
21,157,2019-11-13 16:02:31.0
21,158,2019-11-13 16:02:31.0
21,159,2019-11-13 16:02:31.0
21,160,2019-11-13 16:02:31.0
21,161,2019-11-13 16:02:31.0
21,162,2019-11-13 16:02:31.0
21,163,2019-11-13 16:02:31.0
21,164,2019-11-13 16:02:31.0
21,165,2019-11-13 16:02:31.0
21,166,2019-11-13 16:02:31.0
21,167,2019-11-13 16:02:31.0
21,168,2019-11-13 16:02:31.0
21,169,2019-11-13 16:02:31.0
21,170,2019-11-13 16:02:31.0
21,171,2019-11-13 16:02:31.0
21,172,2019-11-13 16:02:31.0
21,173,2019-11-13 16:02:31.0
21,174,2019-11-13 16:02:31.0
21,175,2019-11-13 16:02:31.0
21,176,2019-11-13 16:02:31.0
21,177,2019-11-13 16:02:31.0
21,178,2019-11-13 16:02:31.0
21,179,2019-11-13 16:02:31.0
21,180,2019-11-13 16:02:31.0
21,181,2019-11-13 16:02:31.0
21,182,2019-11-13 16:02:31.0
21,183,2019-11-13 16:02:31.0
21,184,2019-11-13 16:02:31.0
21,185,2019-11-13 16:02:31.0
21,186,2019-11-13 16:02:31.0
21,187,2019-11-13 16:02:31.0
21,188,2019-11-13 16:02:31.0
21,189,2019-11-13 16:02:31.0
21,190,2019-11-13 16:02:31.0
21,191,2019-11-13 16:02:31.0
21,192,2019-11-13 16:02:31.0
21,193,2019-11-13 16:02:31.0
21,194,2019-11-13 16:02:31.0
21,195,2019-11-13 16:02:31.0
21,196,2019-11-13 16:02:31.0
21,197,2019-11-13 16:02:31.0
21,198,2019-11-13 16:02:31.0
21,199,2019-11-13 16:02:31.0
21,200,2019-11-13 16:02:31.0
21,201,2019-11-13 16:02:31.0
21,202,2019-11-13 16:02:31.0
21,203,2019-11-13 16:02:31.0
21,204,2019-11-13 16:02:31.0
21,205,2019-11-13 16:02:31.0
21,206,2019-11-13 16:02:31.0
21,207,2019-11-13 16:02:31.0
21,208,2019-11-13 16:02:31.0
21,209,2019-11-13 16:02:31.0
21,210,2019-11-13 16:02:31.0
21,211,2019-11-13 16:02:31.0
21,212,2019-11-13 16:02:31.0
21,213,2019-11-13 16:02:31.0
21,214,2019-11-13 16:02:31.0
21,215,2019-11-13 16:02:31.0
21,216,2019-11-13 16:02:31.0
21,217,2019-11-13 16:02:31.0
21,218,2019-11-13 16:02:31.0
21,219,2019-11-13 16:02:31.0
21,220,2019-11-13 16:02:31.0
21,221,2019-11-13 16:02:31.0
21,222,2019-11-13 16:02:31.0
21,223,2019-11-13 16:02:31.0
21,224,2019-11-13 16:02:31.0
21,225,2019-11-13 16:02:31.0
21,226,2019-11-13 16:02:31.0
21,227,2019-11-13 16:02:31.0
21,228,2019-11-13 16:02:31.0
21,229,2019-11-13 16:02:31.0
21,230,2019-11-13 16:02:31.0
21,231,2019-11-13 16:02:31.0
21,232,2019-11-13 16:02:31.0
21,233,2019-11-13 16:02:31.0
21,234,2019-11-13 16:02:31.0
21,235,2019-11-13 16:02:31.0
21,236,2019-11-13 16:02:31.0
21,237,2019-11-13 16:02:31.0
21,238,2019-11-13 16:02:31.0
21,239,2019-11-13 16:02:31.0
21,240,2019-11-13 16:02:31.0
21,241,2019-11-13 16:02:31.0
21,242,2019-11-13 16:02:31.0
21,243,2019-11-13 16:02:31.0
21,244,2019-11-13 16:02:31.0
21,245,2019-11-13 16:02:31.0
21,246,2019-11-13 16:02:31.0
21,247,2019-11-13 16:02:31.0
21,248,2019-11-13 16:02:31.0
21,249,2019-11-13 16:02:31.0
21,250,2019-11-13 16:02:31.0
21,251,2019-11-13 16:02:31.0
21,252,2019-11-13 16:02:31.0
21,253,2019-11-13 16:02:31.0
21,254,2019-11-13 16:02:31.0
21,255,2019-11-13 16:02:31.0
21,256,2019-11-13 16:02:31.0
21,257,2019-11-13 16:02:31.0
22,8,2019-11-13 16:02:31.0
22,16,2019-11-13 16:02:31.0
22,18,2019-11-13 16:02:31.0
22,21,2019-11-13 16:02:31.0
22,22,2019-11-13 16:02:31.0
22,23,2019-11-13 16:02:31.0
22,25,2019-11-13 16:02:31.0
22,26,2019-11-13 16:02:31.0
22,31,2019-11-13 16:02:31.0
22,34,2019-11-13 16:02:31.0
22,38,2019-11-13 16:02:31.0
22,40,2019-11-13 16:02:31.0
22,41,2019-11-13 16:02:31.0
22,43,2019-11-13 16:02:31.0
22,46,2019-11-13 16:02:31.0
22,51,2019-11-13 16:02:31.0
22,57,2019-11-13 16:02:31.0
22,58,2019-11-13 16:02:31.0
22,60,2019-11-13 16:02:31.0
22,61,2019-11-13 16:02:31.0
22,62,2019-11-13 16:02:31.0
22,63,2019-11-13 16:02:31.0
22,68,2019-11-13 16:02:31.0
22,69,2019-11-13 16:02:31.0
22,70,2019-11-13 16:02:31.0
22,71,2019-11-13 16:02:31.0
22,74,2019-11-13 16:02:31.0
22,75,2019-11-13 16:02:31.0
22,79,2019-11-13 16:02:31.0
22,82,2019-11-13 16:02:31.0
22,85,2019-11-13 16:02:31.0
22,86,2019-11-13 16:02:31.0
22,89,2019-11-13 16:02:31.0
22,97,2019-11-13 16:02:31.0
22,98,2019-11-13 16:02:31.0
22,104,2019-11-13 16:02:31.0
22,106,2019-11-13 16:02:31.0
22,109,2019-11-13 16:02:31.0
22,110,2019-11-13 16:02:31.0
22,114,2019-11-13 16:02:31.0
22,117,2019-11-13 16:02:31.0
22,118,2019-11-13 16:02:31.0
22,122,2019-11-13 16:02:31.0
22,123,2019-11-13 16:02:31.0
22,128,2019-11-13 16:02:31.0
22,130,2019-11-13 16:02:31.0
22,133,2019-11-13 16:02:31.0
22,140,2019-11-13 16:02:31.0
22,141,2019-11-13 16:02:31.0
22,145,2019-11-13 16:02:31.0
22,147,2019-11-13 16:02:31.0
22,149,2019-11-13 16:02:31.0
22,150,2019-11-13 16:02:31.0
22,151,2019-11-13 16:02:31.0
22,152,2019-11-13 16:02:31.0
22,155,2019-11-13 16:02:31.0
22,158,2019-11-13 16:02:31.0
22,159,2019-11-13 16:02:31.0
22,161,2019-11-13 16:02:31.0
22,162,2019-11-13 16:02:31.0
22,164,2019-11-13 16:02:31.0
22,166,2019-11-13 16:02:31.0
22,169,2019-11-13 16:02:31.0
22,170,2019-11-13 16:02:31.0
22,171,2019-11-13 16:02:31.0
22,179,2019-11-13 16:02:31.0
22,186,2019-11-13 16:02:31.0
22,190,2019-11-13 16:02:31.0
22,192,2019-11-13 16:02:31.0
22,198,2019-11-13 16:02:31.0
22,199,2019-11-13 16:02:31.0
22,200,2019-11-13 16:02:31.0
22,201,2019-11-13 16:02:31.0
22,202,2019-11-13 16:02:31.0
22,203,2019-11-13 16:02:31.0
22,212,2019-11-13 16:02:31.0
22,214,2019-11-13 16:02:31.0
22,218,2019-11-13 16:02:31.0
22,226,2019-11-13 16:02:31.0
22,229,2019-11-13 16:02:31.0
22,231,2019-11-13 16:02:31.0
22,238,2019-11-13 16:02:31.0
22,240,2019-11-13 16:02:31.0
22,241,2019-11-13 16:02:31.0
22,242,2019-11-13 16:02:31.0
22,245,2019-11-13 16:02:31.0
22,246,2019-11-13 16:02:31.0
22,251,2019-11-13 16:02:31.0
22,254,2019-11-13 16:02:31.0
22,255,2019-11-13 16:02:31.0
22,256,2019-11-13 16:02:31.0
24,1,2019-11-13 16:02:31.0
24,2,2019-11-13 16:02:31.0
24,3,2019-11-13 16:02:31.0
24,4,2019-11-13 16:02:31.0
24,5,2019-11-13 16:02:31.0
24,6,2019-11-13 16:02:31.0
24,7,2019-11-13 16:02:31.0
24,8,2019-11-13 16:02:31.0
24,9,2019-11-13 16:02:31.0
24,10,2019-11-13 16:02:31.0
24,11,2019-11-13 16:02:31.0
24,12,2019-11-13 16:02:31.0
24,13,2019-11-13 16:02:31.0
24,14,2019-11-13 16:02:31.0
24,15,2019-11-13 16:02:31.0
24,16,2019-11-13 16:02:31.0
24,17,2019-11-13 16:02:31.0
24,18,2019-11-13 16:02:31.0
24,19,2019-11-13 16:02:31.0
24,20,2019-11-13 16:02:31.0
24,21,2019-11-13 16:02:31.0
24,22,2019-11-13 16:02:31.0
24,23,2019-11-13 16:02:31.0
24,24,2019-11-13 16:02:31.0
24,25,2019-11-13 16:02:31.0
24,26,2019-11-13 16:02:31.0
24,27,2019-11-13 16:02:31.0
24,28,2019-11-13 16:02:31.0
24,29,2019-11-13 16:02:31.0
24,30,2019-11-13 16:02:31.0
24,31,2019-11-13 16:02:31.0
24,32,2019-11-13 16:02:31.0
24,33,2019-11-13 16:02:31.0
24,34,2019-11-13 16:02:31.0
24,35,2019-11-13 16:02:31.0
24,36,2019-11-13 16:02:31.0
24,37,2019-11-13 16:02:31.0
24,38,2019-11-13 16:02:31.0
24,39,2019-11-13 16:02:31.0
24,40,2019-11-13 16:02:31.0
24,41,2019-11-13 16:02:31.0
24,42,2019-11-13 16:02:31.0
24,43,2019-11-13 16:02:31.0
24,44,2019-11-13 16:02:31.0
24,45,2019-11-13 16:02:31.0
24,46,2019-11-13 16:02:31.0
24,47,2019-11-13 16:02:31.0
24,48,2019-11-13 16:02:31.0
24,49,2019-11-13 16:02:31.0
24,50,2019-11-13 16:02:31.0
24,51,2019-11-13 16:02:31.0
24,52,2019-11-13 16:02:31.0
24,53,2019-11-13 16:02:31.0
24,54,2019-11-13 16:02:31.0
24,55,2019-11-13 16:02:31.0
24,56,2019-11-13 16:02:31.0
24,57,2019-11-13 16:02:31.0
24,58,2019-11-13 16:02:31.0
24,59,2019-11-13 16:02:31.0
24,60,2019-11-13 16:02:31.0
24,61,2019-11-13 16:02:31.0
24,62,2019-11-13 16:02:31.0
24,63,2019-11-13 16:02:31.0
24,64,2019-11-13 16:02:31.0
24,65,2019-11-13 16:02:31.0
24,66,2019-11-13 16:02:31.0
24,67,2019-11-13 16:02:31.0
24,68,2019-11-13 16:02:31.0
24,69,2019-11-13 16:02:31.0
24,70,2019-11-13 16:02:31.0
24,71,2019-11-13 16:02:31.0
24,72,2019-11-13 16:02:31.0
24,73,2019-11-13 16:02:31.0
24,74,2019-11-13 16:02:31.0
24,75,2019-11-13 16:02:31.0
24,76,2019-11-13 16:02:31.0
24,77,2019-11-13 16:02:31.0
24,78,2019-11-13 16:02:31.0
24,79,2019-11-13 16:02:31.0
24,80,2019-11-13 16:02:31.0
24,81,2019-11-13 16:02:31.0
24,82,2019-11-13 16:02:31.0
24,83,2019-11-13 16:02:31.0
24,84,2019-11-13 16:02:31.0
24,85,2019-11-13 16:02:31.0
24,86,2019-11-13 16:02:31.0
24,87,2019-11-13 16:02:31.0
24,88,2019-11-13 16:02:31.0
24,89,2019-11-13 16:02:31.0
24,90,2019-11-13 16:02:31.0
24,91,2019-11-13 16:02:31.0
24,92,2019-11-13 16:02:31.0
24,93,2019-11-13 16:02:31.0
24,94,2019-11-13 16:02:31.0
24,95,2019-11-13 16:02:31.0
24,96,2019-11-13 16:02:31.0
24,97,2019-11-13 16:02:31.0
24,98,2019-11-13 16:02:31.0
24,99,2019-11-13 16:02:31.0
24,100,2019-11-13 16:02:31.0
24,101,2019-11-13 16:02:31.0
24,102,2019-11-13 16:02:31.0
24,103,2019-11-13 16:02:31.0
24,104,2019-11-13 16:02:31.0
24,105,2019-11-13 16:02:31.0
24,106,2019-11-13 16:02:31.0
24,107,2019-11-13 16:02:31.0
24,108,2019-11-13 16:02:31.0
24,109,2019-11-13 16:02:31.0
24,110,2019-11-13 16:02:31.0
24,111,2019-11-13 16:02:31.0
24,112,2019-11-13 16:02:31.0
24,113,2019-11-13 16:02:31.0
24,114,2019-11-13 16:02:31.0
24,115,2019-11-13 16:02:31.0
24,116,2019-11-13 16:02:31.0
24,117,2019-11-13 16:02:31.0
24,118,2019-11-13 16:02:31.0
24,119,2019-11-13 16:02:31.0
24,120,2019-11-13 16:02:31.0
24,121,2019-11-13 16:02:31.0
24,122,2019-11-13 16:02:31.0
24,123,2019-11-13 16:02:31.0
24,124,2019-11-13 16:02:31.0
24,125,2019-11-13 16:02:31.0
24,126,2019-11-13 16:02:31.0
24,127,2019-11-13 16:02:31.0
24,128,2019-11-13 16:02:31.0
24,129,2019-11-13 16:02:31.0
24,130,2019-11-13 16:02:31.0
24,131,2019-11-13 16:02:31.0
24,132,2019-11-13 16:02:31.0
24,133,2019-11-13 16:02:31.0
24,134,2019-11-13 16:02:31.0
24,135,2019-11-13 16:02:31.0
24,136,2019-11-13 16:02:31.0
24,137,2019-11-13 16:02:31.0
24,138,2019-11-13 16:02:31.0
24,139,2019-11-13 16:02:31.0
24,140,2019-11-13 16:02:31.0
24,141,2019-11-13 16:02:31.0
24,142,2019-11-13 16:02:31.0
24,143,2019-11-13 16:02:31.0
24,144,2019-11-13 16:02:31.0
24,145,2019-11-13 16:02:31.0
24,146,2019-11-13 16:02:31.0
24,147,2019-11-13 16:02:31.0
24,148,2019-11-13 16:02:31.0
24,149,2019-11-13 16:02:31.0
24,150,2019-11-13 16:02:31.0
24,151,2019-11-13 16:02:31.0
24,152,2019-11-13 16:02:31.0
24,153,2019-11-13 16:02:31.0
24,154,2019-11-13 16:02:31.0
24,155,2019-11-13 16:02:31.0
24,156,2019-11-13 16:02:31.0
24,157,2019-11-13 16:02:31.0
24,158,2019-11-13 16:02:31.0
24,159,2019-11-13 16:02:31.0
24,160,2019-11-13 16:02:31.0
24,161,2019-11-13 16:02:31.0
24,162,2019-11-13 16:02:31.0
24,163,2019-11-13 16:02:31.0
24,164,2019-11-13 16:02:31.0
24,165,2019-11-13 16:02:31.0
24,166,2019-11-13 16:02:31.0
24,167,2019-11-13 16:02:31.0
24,168,2019-11-13 16:02:31.0
24,169,2019-11-13 16:02:31.0
24,170,2019-11-13 16:02:31.0
24,171,2019-11-13 16:02:31.0
24,172,2019-11-13 16:02:31.0
24,173,2019-11-13 16:02:31.0
24,174,2019-11-13 16:02:31.0
24,175,2019-11-13 16:02:31.0
24,176,2019-11-13 16:02:31.0
24,177,2019-11-13 16:02:31.0
24,178,2019-11-13 16:02:31.0
24,179,2019-11-13 16:02:31.0
24,180,2019-11-13 16:02:31.0
24,181,2019-11-13 16:02:31.0
24,182,2019-11-13 16:02:31.0
24,183,2019-11-13 16:02:31.0
24,184,2019-11-13 16:02:31.0
24,185,2019-11-13 16:02:31.0
24,186,2019-11-13 16:02:31.0
24,187,2019-11-13 16:02:31.0
24,188,2019-11-13 16:02:31.0
24,189,2019-11-13 16:02:31.0
24,190,2019-11-13 16:02:31.0
24,191,2019-11-13 16:02:31.0
24,192,2019-11-13 16:02:31.0
24,193,2019-11-13 16:02:31.0
24,194,2019-11-13 16:02:31.0
24,195,2019-11-13 16:02:31.0
24,196,2019-11-13 16:02:31.0
24,197,2019-11-13 16:02:31.0
24,198,2019-11-13 16:02:31.0
24,199,2019-11-13 16:02:31.0
24,200,2019-11-13 16:02:31.0
24,201,2019-11-13 16:02:31.0
24,202,2019-11-13 16:02:31.0
24,203,2019-11-13 16:02:31.0
24,204,2019-11-13 16:02:31.0
24,205,2019-11-13 16:02:31.0
24,206,2019-11-13 16:02:31.0
24,207,2019-11-13 16:02:31.0
24,208,2019-11-13 16:02:31.0
24,209,2019-11-13 16:02:31.0
24,210,2019-11-13 16:02:31.0
24,211,2019-11-13 16:02:31.0
24,212,2019-11-13 16:02:31.0
24,213,2019-11-13 16:02:31.0
24,214,2019-11-13 16:02:31.0
24,215,2019-11-13 16:02:31.0
